Campaign_ID,Campaign_Name,Marketing_Channel,Start_Date,End_Date,Impressions,Clicks,Conversions,Total_Spend,Revenue_Generated,Location,Age_Group,Gender
CMP1222,Sustainable Living Showcase,Social Media,2022-11-04,2024-03-30,33325.1,7389.9,5295.5,2139.603,8486.978,Brașov,25-34,Female
CMP1223,Sustainable Living Showcase,Paid Ads,2023-05-01,2024-10-09,81695.2,42426.9,8697.2,7695.135,30234.517,Brașov,35-44,Male
CMP1224,Style Your Home Story,Email,2022-09-15,2024-02-23,29812.9,4214.3,3743.4,1112.174,2135.71,Brașov,55+,Female
CMP1225,Timeless Trends Transformation,Social Media,2023-02-27,2024-07-31,70080.8,40482.1,35985.6,6683.72,24591.554,Iași,45-54,Female
CMP1226,Style Your Home Story,Email,2022-10-25,2024-03-10,20588.7,3410.2,2087.6,5940.548,22640.124,Brașov,55+,Female
CMP1227,Style Your Home Story,Influencer Marketing,2023-04-03,2024-09-05,77613.5,6167.6,1749.3,8186.826,13831.574,Bucharest,25-34,Female
CMP1228,Timeless Trends Transformation,Influencer Marketing,2022-10-28,2024-03-20,28155.4,14342.9,1438.2,2149.004,2884.101,Timișoara,25-34,Female
CMP1229,Design Your Dream Space,Email,2023-01-22,2024-06-11,70238.9,52421.2,5458.7,6247.806,15687.073,Cluj-Napoca,45-54,Male
CMP1230,Design Your Dream Space,Paid Ads,2023-06-02,2024-10-26,6422.6,6060.5,732.7,807.687,1361.887,Iași,35-44,Female
CMP1231,Sustainable Living Showcase,Social Media,2022-10-11,2024-03-01,35014.9,23927.5,3129.7,5748.516,20357.636,Iași,55+,Female
CMP1232,Comfort & Chic Challenge,Social Media,2023-04-16,2024-09-18,62315.2,43608.4,4743,949.314,1341.861,Brașov,45-54,Male
CMP1233,Sustainable Living Showcase,Paid Ads,2023-02-04,2024-06-23,18569.1,12115.9,5844.6,1609.628,2703.476,Cluj-Napoca,35-44,Female
CMP1234,Comfort & Chic Challenge,Influencer Marketing,2023-03-06,2024-07-24,25821.3,25627.5,19291.6,4013.088,12924.93,Bucharest,18-24,Female
CMP1235,Furniture Refresh Revolution,Social Media,2022-12-05,2024-05-11,77734.2,60302.4,57528,6147.557,8071.736,Iași,55+,Female
CMP1236,Timeless Trends Transformation,Social Media,2023-04-18,2024-09-22,62660.3,4896,4862,2790.227,9187.242,Bucharest,18-24,Female
CMP1237,Design Your Dream Space,Paid Ads,2023-04-12,2024-08-31,76251.8,19781.2,6466.8,5251.011,15606.289,Brașov,55+,Female
CMP1238,Timeless Trends Transformation,Paid Ads,2023-04-18,2024-09-10,31773,16933.7,10560.4,6786.366,17694.025,Iași,18-24,Female
CMP1239,Comfort & Chic Challenge,Social Media,2022-09-05,2024-01-29,7403.5,3507.1,185.3,3422.61,12179.276,Cluj-Napoca,55+,Male
CMP1240,Sustainable Living Showcase,Email,2022-09-10,2024-02-10,1720.4,197.2,185.3,7312.652,14499.011,Cluj-Napoca,25-34,Male
CMP1241,Timeless Trends Transformation,Social Media,2022-12-30,2024-06-09,27611.4,17831.3,1113.5,3396.634,6083.076,Brașov,18-24,Male
CMP1242,Furniture Refresh Revolution,Social Media,2022-10-11,2024-02-29,31008,4353.7,3289.5,1134.104,3633.002,Bucharest,45-54,Male
CMP1243,Timeless Trends Transformation,Paid Ads,2023-02-13,2024-07-01,10803.5,7587.1,4066.4,3194.895,8169.86,Bucharest,55+,Male
CMP1244,Style Your Home Story,Influencer Marketing,2023-06-11,2024-10-27,7546.3,5351.6,1317.5,5439.847,6726.798,Bucharest,45-54,Female
CMP1245,Furniture Refresh Revolution,Influencer Marketing,2023-05-09,2024-10-09,50960.9,39202,33773.9,4515.404,8244.881,Bucharest,45-54,Female
CMP1246,Furniture Refresh Revolution,Influencer Marketing,2023-03-12,2024-08-23,58517.4,39224.1,2301.8,656.268,2324.886,Cluj-Napoca,35-44,Female
CMP1247,Style Your Home Story,Social Media,2023-02-08,2024-07-20,7837,7369.5,4256.8,1148.197,4349.501,Timișoara,25-34,Male
CMP1248,Timeless Trends Transformation,Paid Ads,2023-02-17,2024-07-10,21736.2,10618.2,3190.9,5345.157,8328.64,Iași,55+,Male
CMP1249,Sustainable Living Showcase,Influencer Marketing,2023-03-26,2024-08-08,19138.6,6619.8,6303.6,3667.937,11526.935,Bucharest,25-34,Female
CMP1250,Furniture Refresh Revolution,Email,2022-12-04,2024-04-18,20007.3,8399.7,7610.9,4169.743,11602.364,Brașov,45-54,Male
CMP1251,Design Your Dream Space,Social Media,2023-03-27,2024-09-04,18921,18441.6,6653.8,8296.935,23875.752,Iași,25-34,Female
CMP1252,Comfort & Chic Challenge,Email,2023-06-02,2024-11-08,16364.2,10084.4,8702.3,3582.444,8349.992,Iași,45-54,Male
CMP1253,Comfort & Chic Challenge,Social Media,2023-04-02,2024-09-11,41726.5,1499.4,725.9,517.327,724.489,Iași,45-54,Female
CMP1254,Sustainable Living Showcase,Email,2023-03-29,2024-08-24,39642.3,10410.8,8370.8,3143.589,3985.548,Bucharest,45-54,Male
CMP1255,Furniture Refresh Revolution,Paid Ads,2023-05-02,2024-09-26,9421.4,248.2,78.2,1079.619,3310.155,Bucharest,55+,Female
CMP1256,Design Your Dream Space,Email,2022-10-17,2024-03-07,35320.9,14273.2,11282.9,8448.303,15574.448,Cluj-Napoca,18-24,Male
CMP1257,Comfort & Chic Challenge,Paid Ads,2023-01-09,2024-06-17,18764.6,7604.1,6568.8,1040.332,2604.128,Iași,55+,Female
CMP1258,Furniture Refresh Revolution,Influencer Marketing,2023-05-02,2024-09-20,54910,1429.7,1422.9,1303.254,3506.59,Bucharest,35-44,Female
CMP1259,Style Your Home Story,Paid Ads,2023-02-10,2024-07-13,23283.2,14835.9,14732.2,5167.15,9998.567,Iași,18-24,Female
CMP1260,Sustainable Living Showcase,Email,2023-02-23,2024-07-12,60295.6,46141.4,11119.7,6360.771,11680.581,Bucharest,55+,Male
CMP1261,Style Your Home Story,Influencer Marketing,2023-03-10,2024-08-05,50651.5,1409.3,799,5419.039,15212.722,Iași,25-34,Female
CMP1262,Timeless Trends Transformation,Paid Ads,2022-10-26,2024-03-19,81957,44344.5,6330.8,6938.312,17472.821,Brașov,25-34,Male
CMP1263,Comfort & Chic Challenge,Email,2023-02-07,2024-06-27,47334.8,19255.9,4085.1,2780.316,9752.322,Bucharest,55+,Female
CMP1264,Comfort & Chic Challenge,Email,2023-05-07,2024-09-22,33316.6,2543.2,1404.2,3485.578,6565.043,Iași,25-34,Female
CMP1265,Sustainable Living Showcase,Email,2022-12-07,2024-05-02,52992.4,24930.5,17601.8,1591.064,4652.254,Iași,35-44,Female
CMP1266,Furniture Refresh Revolution,Influencer Marketing,2023-01-17,2024-06-11,4222.8,3660.1,2929.1,3214.394,12618.267,Timișoara,25-34,Male
CMP1267,Comfort & Chic Challenge,Influencer Marketing,2022-12-21,2024-05-30,51510,5825.9,3291.2,5325.709,7405.591,Bucharest,35-44,Female
CMP1268,Style Your Home Story,Email,2023-03-26,2024-08-21,80736.4,71235.1,45094.2,1207.935,4690.963,Brașov,25-34,Female
CMP1269,Design Your Dream Space,Paid Ads,2022-12-30,2024-06-02,82467,9076.3,2920.6,300.713,657.934,Bucharest,18-24,Female
CMP1270,Sustainable Living Showcase,Influencer Marketing,2023-01-03,2024-05-24,62534.5,62386.6,42455.8,4782.95,17892.126,Iași,25-34,Female
CMP1271,Style Your Home Story,Influencer Marketing,2023-05-10,2024-10-02,20049.8,2143.7,74.8,1780.478,2837.096,Cluj-Napoca,25-34,Male
CMP1272,Furniture Refresh Revolution,Social Media,2022-12-01,2024-05-04,23063.9,15636.6,7787.7,429.267,1325.269,Bucharest,45-54,Female
CMP1273,Sustainable Living Showcase,Social Media,2023-02-26,2024-07-23,75881.2,73916,21921.5,7612.345,27902.746,Timișoara,35-44,Male
CMP1274,Timeless Trends Transformation,Paid Ads,2022-11-19,2024-04-21,56052.4,5909.2,2918.9,248.319,759.101,Iași,35-44,Female
CMP1275,Design Your Dream Space,Social Media,2022-10-01,2024-02-26,65771.3,60015.1,22916,5443.23,17127.007,Timișoara,35-44,Male
CMP1276,Design Your Dream Space,Social Media,2022-11-27,2024-05-04,62830.3,4707.3,2609.5,3696.429,8796.157,Bucharest,25-34,Female
CMP1277,Style Your Home Story,Influencer Marketing,2023-02-01,2024-07-10,20758.7,10266.3,4896,6504.999,17116.994,Brașov,35-44,Female
CMP1278,Style Your Home Story,Email,2022-11-28,2024-04-14,74264.5,8221.2,1674.5,1033.124,2731.866,Brașov,25-34,Female
CMP1279,Style Your Home Story,Paid Ads,2022-09-07,2024-02-11,44754.2,25114.1,4365.6,1490.186,5875.489,Brașov,55+,Female
CMP1280,Timeless Trends Transformation,Email,2022-12-03,2024-04-18,70266.1,47953.6,8851.9,4392.8,13022.221,Timișoara,45-54,Female
CMP1281,Comfort & Chic Challenge,Influencer Marketing,2022-11-26,2024-04-19,84061.6,51737.8,29678.6,1927.732,3415.623,Bucharest,18-24,Female
CMP1282,Comfort & Chic Challenge,Influencer Marketing,2023-05-26,2024-10-09,16338.7,3631.2,644.3,8209.929,20451.646,Iași,18-24,Female
CMP1283,Style Your Home Story,Paid Ads,2023-06-08,2024-11-11,20964.4,8328.3,4380.9,2748.968,9320.896,Iași,55+,Female
CMP1284,Style Your Home Story,Email,2022-11-06,2024-04-11,75719.7,70748.9,52728.9,3088.866,5330.146,Bucharest,25-34,Male
CMP1285,Furniture Refresh Revolution,Paid Ads,2023-05-17,2024-10-02,48229,22761.3,11412.1,1025.423,2265.301,Cluj-Napoca,45-54,Male
CMP1286,Furniture Refresh Revolution,Paid Ads,2022-12-01,2024-04-18,12683.7,11026.2,4484.6,1219.648,2036.481,Brașov,18-24,Female
CMP1287,Sustainable Living Showcase,Email,2022-11-10,2024-04-12,84673.6,34088.4,4057.9,613.632,2266.338,Iași,55+,Female
CMP1288,Sustainable Living Showcase,Paid Ads,2022-10-15,2024-03-24,35453.5,9125.6,5118.7,724.999,1077.358,Iași,18-24,Female
CMP1289,Sustainable Living Showcase,Influencer Marketing,2022-09-05,2024-01-24,7208,6723.5,3976.3,4768.109,9088.676,Iași,25-34,Male
CMP1290,Style Your Home Story,Paid Ads,2022-10-13,2024-03-05,42770.3,34096.9,8015.5,5180.393,14070.951,Timișoara,55+,Female
CMP1291,Design Your Dream Space,Social Media,2023-03-10,2024-07-25,29280.8,19092.7,17646,7764.682,22700.508,Timișoara,55+,Female
CMP1292,Comfort & Chic Challenge,Influencer Marketing,2022-11-13,2024-04-01,45299.9,195.5,171.7,2493.475,5157.409,Timișoara,55+,Female
CMP1293,Furniture Refresh Revolution,Influencer Marketing,2022-12-19,2024-05-06,26321.1,23351.2,22032,2242.351,6318.934,Timișoara,55+,Male
CMP1294,Style Your Home Story,Paid Ads,2022-10-27,2024-03-31,25134.5,20726.4,15362.9,4010.878,7753.666,Brașov,35-44,Female
CMP1295,Furniture Refresh Revolution,Email,2023-01-19,2024-06-29,30270.2,9664.5,3746.8,8029.083,26245.875,Timișoara,55+,Male
CMP1296,Sustainable Living Showcase,Email,2022-09-20,2024-02-20,37065.1,12724.5,1669.4,6547.227,18461.439,Brașov,55+,Male
CMP1297,Design Your Dream Space,Social Media,2022-12-26,2024-05-11,28799.7,5355,1730.6,6481.046,21256.341,Bucharest,18-24,Female
CMP1298,Comfort & Chic Challenge,Social Media,2022-12-31,2024-05-30,12882.6,2434.4,544,3978.867,15880.04,Brașov,45-54,Male
CMP1299,Design Your Dream Space,Influencer Marketing,2023-04-14,2024-09-15,36189.6,938.4,234.6,4323.542,8785.09,Cluj-Napoca,45-54,Male
CMP1300,Sustainable Living Showcase,Email,2023-01-23,2024-06-12,13729.2,10652.2,7177.4,7803.442,29401.908,Brașov,55+,Female
CMP1301,Comfort & Chic Challenge,Social Media,2022-09-19,2024-02-26,51277.1,16977.9,12008.8,2079.882,3884.024,Iași,18-24,Female
CMP1302,Timeless Trends Transformation,Influencer Marketing,2023-04-24,2024-09-25,79306.7,32629.8,4243.2,4086.137,13643.333,Cluj-Napoca,55+,Female
CMP1303,Sustainable Living Showcase,Influencer Marketing,2022-12-30,2024-05-22,40082.6,17843.2,4850.1,8041.238,15036.976,Timișoara,55+,Female
CMP1304,Design Your Dream Space,Email,2022-10-05,2024-02-22,51382.5,20991.6,4845,5591.3,9965.213,Cluj-Napoca,25-34,Female
CMP1305,Furniture Refresh Revolution,Social Media,2023-04-21,2024-09-03,15269.4,14458.5,11311.8,1923.431,5209.922,Bucharest,45-54,Male
CMP1306,Timeless Trends Transformation,Paid Ads,2023-04-22,2024-09-13,43261.6,4100.4,1972,1069.419,2253.792,Timișoara,55+,Female
CMP1307,Sustainable Living Showcase,Influencer Marketing,2022-10-21,2024-03-08,38652.9,34049.3,19414,1976.726,5394.355,Cluj-Napoca,25-34,Male
CMP1308,Sustainable Living Showcase,Influencer Marketing,2022-12-13,2024-05-26,53694.5,46539.2,28126.5,6961.211,9807.13,Brașov,45-54,Female
CMP1309,Sustainable Living Showcase,Social Media,2022-11-29,2024-05-10,69375.3,8785.6,4919.8,8191.96,18401.99,Bucharest,25-34,Female
CMP1310,Timeless Trends Transformation,Social Media,2022-12-16,2024-05-23,11753.8,1572.5,66.3,1897.999,4490.839,Iași,18-24,Female
CMP1311,Sustainable Living Showcase,Email,2022-09-14,2024-02-22,56171.4,49373.1,47022,5444.131,18306.824,Timișoara,18-24,Male
CMP1312,Comfort & Chic Challenge,Paid Ads,2023-05-11,2024-10-03,79701.1,76877.4,16036.1,7616.986,28863.161,Brașov,35-44,Female
CMP1313,Design Your Dream Space,Paid Ads,2023-06-05,2024-11-07,32629.8,16325.1,9256.5,6700.431,19836.348,Bucharest,25-34,Male
CMP1314,Style Your Home Story,Influencer Marketing,2022-11-12,2024-04-06,17651.1,8840,7291.3,4216.051,14587.547,Iași,55+,Male
CMP1315,Comfort & Chic Challenge,Social Media,2022-11-25,2024-04-11,71192.6,41163.8,27466.9,6899.501,15118.457,Timișoara,45-54,Female
CMP1316,Sustainable Living Showcase,Social Media,2023-05-09,2024-10-09,29027.5,14390.5,496.4,8201.055,32016.678,Cluj-Napoca,55+,Male
CMP1317,Design Your Dream Space,Paid Ads,2023-03-20,2024-08-28,11849,873.8,255,1963.823,5253.782,Cluj-Napoca,25-34,Female
CMP1318,Style Your Home Story,Email,2023-04-24,2024-09-29,40113.2,28240.4,12369.2,5109.061,19154.121,Iași,35-44,Female
CMP1319,Furniture Refresh Revolution,Paid Ads,2022-09-25,2024-03-01,35161.1,8059.7,244.8,3977.32,7295.669,Cluj-Napoca,18-24,Female
CMP1320,Furniture Refresh Revolution,Influencer Marketing,2022-11-30,2024-04-17,15952.8,10142.2,9671.3,4736.149,12352.863,Bucharest,55+,Female
CMP1321,Comfort & Chic Challenge,Email,2023-06-05,2024-11-11,43924.6,7843.8,1904,6655.024,14277.603,Iași,18-24,Female
CMP1322,Sustainable Living Showcase,Email,2023-01-14,2024-06-21,61506,56202,28894.9,7197.511,12139.581,Iași,45-54,Female
CMP1323,Style Your Home Story,Social Media,2023-03-17,2024-08-06,82873.3,20287.8,3253.8,5198.243,13147.783,Bucharest,35-44,Male
CMP1324,Furniture Refresh Revolution,Email,2023-01-20,2024-06-10,58236.9,19347.7,10222.1,8288.979,25193.184,Brașov,18-24,Male
CMP1325,Design Your Dream Space,Influencer Marketing,2022-12-19,2024-05-21,64984.2,4472.7,2624.8,6039.709,13722.077,Bucharest,25-34,Male
CMP1326,Design Your Dream Space,Influencer Marketing,2022-11-20,2024-04-24,18596.3,2038.3,620.5,4209.081,7121.113,Brașov,45-54,Female
CMP1327,Design Your Dream Space,Email,2023-01-13,2024-06-18,20219.8,12387.9,4688.6,7896.33,15397.529,Brașov,18-24,Female
CMP1328,Furniture Refresh Revolution,Social Media,2023-01-16,2024-06-18,10793.3,1139,702.1,347.82,1219.07,Timișoara,55+,Female
CMP1329,Style Your Home Story,Paid Ads,2023-05-25,2024-10-23,32631.5,26581.2,24442.6,7004.799,12977.749,Timișoara,25-34,Female
CMP1330,Timeless Trends Transformation,Paid Ads,2023-01-12,2024-06-18,15827,12335.2,2419.1,6111.109,11259.151,Timișoara,45-54,Male
CMP1331,Furniture Refresh Revolution,Paid Ads,2022-12-31,2024-06-08,45347.5,18705.1,654.5,3342.336,10965.034,Cluj-Napoca,35-44,Female
CMP1332,Sustainable Living Showcase,Email,2022-08-31,2024-01-23,17399.5,16452.6,12658.2,6683.601,8842.397,Brașov,25-34,Female
CMP1333,Comfort & Chic Challenge,Email,2022-12-26,2024-05-15,67850.4,50976.2,27426.1,2698.41,8876.261,Iași,55+,Female
CMP1334,Comfort & Chic Challenge,Paid Ads,2023-01-24,2024-06-24,32640,15481.9,12308,4818.463,9326.37,Brașov,35-44,Female
CMP1335,Sustainable Living Showcase,Paid Ads,2022-11-15,2024-04-24,25287.5,11753.8,4618.9,3621.918,5988.114,Brașov,18-24,Female
CMP1336,Timeless Trends Transformation,Paid Ads,2022-12-19,2024-05-06,60508.1,26367,17209.1,7816.77,26295.617,Bucharest,35-44,Female
CMP1337,Furniture Refresh Revolution,Social Media,2023-03-11,2024-07-28,8435.4,334.9,18.7,2351.848,3963.023,Iași,55+,Male
CMP1338,Furniture Refresh Revolution,Paid Ads,2022-11-23,2024-04-07,10317.3,2439.5,1220.6,373.439,1013.472,Bucharest,45-54,Male
CMP1339,Style Your Home Story,Influencer Marketing,2023-01-10,2024-06-23,63622.5,43380.6,35786.7,7992.346,23718.859,Bucharest,25-34,Female
CMP1340,Comfort & Chic Challenge,Social Media,2022-09-23,2024-02-28,55967.4,30312.7,19862.8,3911.071,5333.427,Brașov,25-34,Male
CMP1341,Timeless Trends Transformation,Paid Ads,2022-09-13,2024-02-05,19332.4,9684.9,4780.4,5751.236,12270.141,Cluj-Napoca,25-34,Male
CMP1342,Comfort & Chic Challenge,Social Media,2022-11-17,2024-04-28,62825.2,39040.5,35489.2,5510.533,8729.245,Brașov,35-44,Female
CMP1343,Furniture Refresh Revolution,Social Media,2022-12-11,2024-05-24,5416.2,1327.7,193.8,1336.744,3643.746,Timișoara,35-44,Female
CMP1344,Furniture Refresh Revolution,Paid Ads,2022-09-19,2024-02-11,61043.6,25170.2,20983.1,1208.496,3836.679,Brașov,55+,Female
CMP1345,Design Your Dream Space,Paid Ads,2022-10-18,2024-03-19,10472,1795.2,1456.9,7207.898,14249.077,Cluj-Napoca,18-24,Female
CMP1346,Sustainable Living Showcase,Influencer Marketing,2023-04-11,2024-08-26,46393,43642.4,7544.6,6257.972,10326.99,Cluj-Napoca,35-44,Male
CMP1347,Timeless Trends Transformation,Social Media,2023-03-28,2024-08-19,70743.8,15213.3,7672.1,7235.557,22937.675,Bucharest,45-54,Female
CMP1348,Furniture Refresh Revolution,Email,2023-02-11,2024-07-20,79177.5,76464.3,50275.8,8394.158,32065.451,Brașov,18-24,Male
CMP1349,Style Your Home Story,Paid Ads,2023-01-29,2024-06-18,11435.9,1650.7,229.5,2045.678,2996.335,Brașov,55+,Female
CMP1350,Sustainable Living Showcase,Social Media,2022-10-31,2024-04-12,69429.7,60503,21493.1,3746.8,14796.46,Bucharest,45-54,Female
CMP1351,Furniture Refresh Revolution,Paid Ads,2022-09-15,2024-02-14,71962.7,14995.7,3179,7742.905,28718.066,Cluj-Napoca,18-24,Female
CMP1352,Design Your Dream Space,Email,2023-01-07,2024-06-05,35458.6,30673.1,15991.9,1223.286,4233.493,Timișoara,55+,Male
CMP1353,Comfort & Chic Challenge,Paid Ads,2023-02-20,2024-07-27,81972.3,73332.9,59823,5215.872,20071.305,Timișoara,45-54,Female
CMP1354,Design Your Dream Space,Email,2023-03-12,2024-08-20,81312.7,38285.7,9776.7,1441.26,4835.055,Bucharest,35-44,Female
CMP1355,Sustainable Living Showcase,Social Media,2023-04-13,2024-09-09,15930.7,6652.1,1523.2,7691.157,23038.876,Bucharest,18-24,Female
CMP1356,Furniture Refresh Revolution,Social Media,2022-09-26,2024-03-07,55336.7,53859.4,42976,3026.51,3731.041,Cluj-Napoca,18-24,Female
CMP1357,Design Your Dream Space,Social Media,2022-10-17,2024-03-13,81872,17629,5769.8,1419.619,4615.5,Timișoara,35-44,Female
CMP1358,Sustainable Living Showcase,Email,2023-04-22,2024-09-24,68946.9,6937.7,1004.7,4961.212,18177.369,Iași,25-34,Male
CMP1359,Furniture Refresh Revolution,Email,2022-10-10,2024-03-15,2306.9,368.9,251.6,8240.257,24336.656,Brașov,45-54,Female
CMP1360,Timeless Trends Transformation,Email,2023-05-02,2024-09-17,46093.8,29194.1,7095.8,1196.528,4555.15,Timișoara,35-44,Female
CMP1361,Furniture Refresh Revolution,Social Media,2023-05-08,2024-10-05,28653.5,4482.9,2082.5,695.81,1731.756,Brașov,45-54,Male
CMP1362,Timeless Trends Transformation,Email,2023-05-30,2024-10-17,8129.4,761.6,236.3,5257.93,15172.789,Bucharest,18-24,Female
CMP1363,Timeless Trends Transformation,Email,2022-11-01,2024-03-24,20918.5,13593.2,10448.2,8221.013,17885.819,Iași,25-34,Male
CMP1364,Design Your Dream Space,Paid Ads,2023-02-28,2024-08-06,35820.7,12508.6,1468.8,1926.882,4104.327,Iași,25-34,Female
CMP1365,Comfort & Chic Challenge,Social Media,2022-10-13,2024-03-11,79588.9,46172,16581.8,5830.541,20232.958,Timișoara,55+,Female
CMP1366,Timeless Trends Transformation,Email,2023-01-13,2024-06-03,25999.8,11476.7,10888.5,4205.392,8399.632,Timișoara,25-34,Female
CMP1367,Timeless Trends Transformation,Email,2023-05-24,2024-10-09,78325.8,17833,4624,6940.539,15981.037,Brașov,25-34,Male
CMP1368,Style Your Home Story,Email,2022-12-22,2024-05-24,43385.7,29967.6,13885.6,412.114,1352.656,Bucharest,45-54,Female
CMP1369,Comfort & Chic Challenge,Email,2022-09-17,2024-02-14,12280.8,476,187,693.702,1798.294,Cluj-Napoca,18-24,Female
CMP1370,Sustainable Living Showcase,Paid Ads,2022-10-10,2024-03-11,58864.2,13780.2,13385.8,3565.189,12189.119,Timișoara,45-54,Male
CMP1371,Design Your Dream Space,Email,2023-05-26,2024-10-13,63891.1,32668.9,3653.3,1990.768,6580.054,Iași,25-34,Male
CMP1372,Sustainable Living Showcase,Paid Ads,2022-08-30,2024-02-10,62702.8,59561.2,16479.8,4810.864,14123.634,Brașov,18-24,Female
CMP1373,Sustainable Living Showcase,Paid Ads,2022-08-24,2024-01-13,15684.2,10647.1,2641.8,1386.316,5489.045,Iași,25-34,Female
CMP1374,Furniture Refresh Revolution,Social Media,2023-03-07,2024-07-23,48798.5,14536.7,717.4,706.775,1170.433,Brașov,55+,Female
CMP1375,Sustainable Living Showcase,Email,2023-03-17,2024-07-30,22207.1,5096.6,3172.2,6757.585,16433.883,Brașov,45-54,Female
CMP1376,Timeless Trends Transformation,Email,2023-02-09,2024-06-27,38447.2,22188.4,6995.5,879.682,3216.162,Cluj-Napoca,45-54,Female
CMP1377,Design Your Dream Space,Email,2023-03-17,2024-08-17,17810.9,5227.5,4576.4,1345.414,3266.822,Brașov,55+,Male
CMP1378,Comfort & Chic Challenge,Paid Ads,2023-03-24,2024-08-11,49769.2,20012.4,16957.5,3543.565,11890.99,Cluj-Napoca,18-24,Female
CMP1379,Style Your Home Story,Influencer Marketing,2022-12-12,2024-05-17,77361.9,33644.7,5373.7,8269.021,29550.522,Bucharest,45-54,Male
CMP1380,Style Your Home Story,Influencer Marketing,2022-09-09,2024-02-05,67551.2,48847.8,33943.9,1199.707,2854.113,Bucharest,25-34,Female
CMP1381,Sustainable Living Showcase,Email,2023-04-22,2024-09-11,49356.1,47634,12564.7,1414.638,2917.693,Timișoara,35-44,Female
CMP1382,Timeless Trends Transformation,Email,2022-09-20,2024-02-04,61643.7,10533.2,931.6,8300.267,17319.77,Brașov,18-24,Female
